ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP
252283,4,9,19,0,NAO
42773,4,9,0,28,SIM
178147,0,4,4,0,NAO
47875,0,30,40,87,SIM
40182,0,4,3,0,NAO
345905,0,4,5,0,NAO
145071,1,60,447,1544,SIM
20412,0,2,2,1,NAO
302844,1,1,0,0,NAO
108026,0,14,13,1,NAO
224708,0,2,1,0,NAO
95375,0,1,1,0,NAO
274853,0,1,3,0,NAO
177216,0,6,3,0,NAO
75145,0,3,1,0,NAO
329457,0,22,33,0,NAO
306667,0,8,9,1,NAO
21141,1,6,8,0,NAO
189942,0,6,9,0,NAO
364097,3,4,7,0,NAO
142028,5,11,8,0,NAO
232110,0,3,2,0,NAO
352424,0,15,16,0,NAO
112454,0,3,4,0,NAO
135941,1,2,3,0,NAO
325262,26,22,48,0,NAO
89001,1,3,2,0,NAO
99874,0,14,6,0,NAO
31672,0,1,0,0,NAO
90149,0,48,610,597,SIM
82617,3,2,3,1,NAO
302409,0,13,16,0,NAO
254703,0,3,3,0,NAO
274416,4,13,15,6,SIM
321609,0,1,1,0,NAO
255568,0,1,1,0,NAO
267946,0,1,1,0,NAO
361762,25,18,34,2,NAO
