ID,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
2822,PROSPECT,F,25/10/1947 00:00:00,DE 3SM ATE 4SM
243344,PROSPECT,F,,DE 3SM ATE 4SM
194301,PROSPECT,M,,
350402,PROSPECT,M,31/08/1983 00:00:00,DE 8SM ATE 14SM
73159,PROSPECT,M,03/07/1986 00:00:00,
235382,PROSPECT,F,16/07/1972 00:00:00,DE 3SM ATE 4SM
368461,PROSPECT,F,11/10/1977 00:00:00,
206376,PROSPECT,F,,DE 3SM ATE 4SM
326905,PROSPECT,M,,DE 4SM ATE 8SM
142598,PROSPECT,M,,DE 8SM ATE 14SM
240065,PROSPECT,M,,
49758,PROSPECT,M,,DE 3SM ATE 4SM
267335,PROSPECT,M,,
24144,PROSPECT,I,31/03/1974 00:00:00,
255922,PROSPECT,M,,
316530,PROSPECT,M,,
2429,PROSPECT,M,,
37616,PROSPECT,M,31/12/1977 00:00:00,DE 3SM ATE 4SM
213846,PROSPECT,F,,
215064,PROSPECT,M,,
316213,PROSPECT,M,,
294434,PROSPECT,M,,
11935,PROSPECT,F,13/01/1989 00:00:00,DE 8SM ATE 14SM
96431,PROSPECT,F,,DE 3SM ATE 4SM
267771,PROSPECT,M,,
263457,PROSPECT,F,,
70515,PROSPECT,F,,
121374,PROSPECT,M,,DE 8SM ATE 14SM
333068,PROSPECT,F,,
278878,PROSPECT,M,,
248468,PROSPECT,F,,DE 3SM ATE 4SM
204647,PROSPECT,M,,
177146,PROSPECT,M,,
250318,PROSPECT,M,,DE 8SM ATE 14SM
111235,PROSPECT,M,,DE 3SM ATE 4SM
128414,PROSPECT,M,,
277313,PROSPECT,M,07/02/1981 00:00:00,DE 4SM ATE 8SM
250576,PROSPECT,M,03/04/1986 00:00:00,DE 4SM ATE 8SM
193318,PROSPECT,I,,
19097,PROSPECT,M,,
129472,PROSPECT,F,,
271935,PROSPECT,M,24/01/1951 00:00:00,DE 4SM ATE 8SM
187475,PROSPECT,F,,DE 4SM ATE 8SM
271414,PROSPECT,M,,DE 3SM ATE 4SM
206193,PROSPECT,F,,
111369,PROSPECT,F,20/08/1992 00:00:00,DE 14SM ATE 25SM
367010,PROSPECT,M,13/07/1970 00:00:00,DE 4SM ATE 8SM
318827,PROSPECT,M,,
91098,PROSPECT,M,29/12/1990 00:00:00,DE 8SM ATE 14SM
7636,PROSPECT,I,09/08/1968 00:00:00,
255046,PROSPECT,M,,
45809,PROSPECT,F,,
335171,PROSPECT,M,,DE 4SM ATE 8SM
209055,PROSPECT,F,,ACIMA DE 25SM
185909,PROSPECT,M,,
68251,PROSPECT,F,,DE 3SM ATE 4SM
222676,PROSPECT,M,,DE 4SM ATE 8SM
11425,PROSPECT,F,25/06/1983 00:00:00,DE 3SM ATE 4SM
169156,PROSPECT,M,31/12/1978 00:00:00,
248424,PROSPECT,M,,DE 3SM ATE 4SM
305877,PROSPECT,F,,
171510,PROSPECT,F,24/07/1955 00:00:00,DE 8SM ATE 14SM
45035,PROSPECT,M,29/11/1977 00:00:00,DE 14SM ATE 25SM
345217,PROSPECT,M,,
271003,PROSPECT,M,23/05/1979 00:00:00,DE 3SM ATE 4SM
170428,PROSPECT,M,,
341469,PROSPECT,F,,
322579,PROSPECT,F,,
86894,PROSPECT,M,,
116567,PROSPECT,M,,
55343,PROSPECT,M,,
120086,PROSPECT,F,,DE 4SM ATE 8SM
368923,PROSPECT,M,,
256115,PROSPECT,F,05/06/1961 00:00:00,DE 8SM ATE 14SM
195864,PROSPECT,F,01/01/2000 00:00:00,DE 4SM ATE 8SM
348336,PROSPECT,I,,
322789,PROSPECT,F,,
52846,PROSPECT,M,,DE 8SM ATE 14SM
13611,PROSPECT,F,29/01/1976 00:00:00,DE 4SM ATE 8SM
247774,PROSPECT,M,,
84831,PROSPECT,M,,
116768,PROSPECT,F,,
27668,PROSPECT,M,,
310511,PROSPECT,F,,
210093,PROSPECT,F,,DE 14SM ATE 25SM
201446,PROSPECT,F,,DE 3SM ATE 4SM
123191,PROSPECT,M,,
296836,PROSPECT,M,26/07/1966 00:00:00,DE 8SM ATE 14SM
137341,PROSPECT,F,,DE 4SM ATE 8SM
238053,PROSPECT,M,01/07/1980 00:00:00,DE 4SM ATE 8SM
113478,PROSPECT,F,,
111678,PROSPECT,F,,DE 4SM ATE 8SM
311139,PROSPECT,M,,
123736,PROSPECT,F,,DE 14SM ATE 25SM
71690,PROSPECT,M,,
2927,PROSPECT,M,,
55912,PROSPECT,M,05/04/1970 00:00:00,DE 14SM ATE 25SM
331471,PROSPECT,M,05/12/1938 00:00:00,DE 4SM ATE 8SM
349909,PROSPECT,M,04/05/1982 00:00:00,DE 3SM ATE 4SM
81727,PROSPECT,M,30/10/1961 00:00:00,DE 3SM ATE 4SM
212164,PROSPECT,M,,
92290,PROSPECT,F,,DE 4SM ATE 8SM
283132,PROSPECT,F,,DE 14SM ATE 25SM
318775,PROSPECT,M,,DE 3SM ATE 4SM
266771,PROSPECT,M,,DE 3SM ATE 4SM
301118,PROSPECT,F,,
300377,PROSPECT,M,26/10/1980 00:00:00,DE 14SM ATE 25SM
171427,PROSPECT,F,,DE 4SM ATE 8SM
166945,PROSPECT,F,,DE 4SM ATE 8SM
137853,PROSPECT,F,28/11/1982 00:00:00,DE 8SM ATE 14SM
250353,PROSPECT,M,14/09/1969 00:00:00,DE 8SM ATE 14SM
186700,PROSPECT,F,,
9299,PROSPECT,M,,DE 14SM ATE 25SM
718,PROSPECT,F,,
82174,PROSPECT,F,,
138056,PROSPECT,M,,
252632,PROSPECT,M,,DE 4SM ATE 8SM
231002,PROSPECT,F,,
56633,PROSPECT,M,,
4439,PROSPECT,M,,
350145,PROSPECT,M,,
211734,PROSPECT,M,,DE 8SM ATE 14SM
8500,PROSPECT,M,,DE 3SM ATE 4SM
33927,PROSPECT,M,,
49423,PROSPECT,M,31/10/1982 00:00:00,DE 4SM ATE 8SM
35818,PROSPECT,F,,
286877,PROSPECT,M,15/11/1970 00:00:00,
240263,PROSPECT,M,,
197210,PROSPECT,M,,
188624,PROSPECT,F,,
84880,PROSPECT,M,,DE 8SM ATE 14SM
345768,PROSPECT,F,,DE 4SM ATE 8SM
168425,PROSPECT,F,,
285315,PROSPECT,M,,
25793,PROSPECT,F,,DE 8SM ATE 14SM
278507,PROSPECT,F,01/05/1983 00:00:00,DE 14SM ATE 25SM
132778,PROSPECT,F,26/03/1991 00:00:00,
193981,PROSPECT,F,,
221955,PROSPECT,M,,
246273,PROSPECT,M,,
252162,PROSPECT,F,,DE 4SM ATE 8SM
117349,PROSPECT,F,,
201666,PROSPECT,M,,DE 3SM ATE 4SM
125862,PROSPECT,M,,
113822,PROSPECT,M,,
166418,PROSPECT,M,10/10/1981 00:00:00,DE 4SM ATE 8SM
241965,PROSPECT,M,,
211710,PROSPECT,M,,
284039,PROSPECT,M,,
155561,PROSPECT,M,,DE 8SM ATE 14SM
5287,PROSPECT,F,,
19081,PROSPECT,M,,
227507,PROSPECT,F,27/05/1967 00:00:00,DE 3SM ATE 4SM
162691,PROSPECT,M,,DE 4SM ATE 8SM
353669,PROSPECT,F,,
122215,PROSPECT,F,,
122841,PROSPECT,F,27/01/1985 00:00:00,DE 3SM ATE 4SM
34428,PROSPECT,M,,
211718,PROSPECT,M,,
326223,PROSPECT,F,,
250912,PROSPECT,F,,
316603,PROSPECT,M,,DE 8SM ATE 14SM
604,PROSPECT,F,,
79994,PROSPECT,M,,ACIMA DE 25SM
40506,PROSPECT,M,12/11/1982 00:00:00,DE 3SM ATE 4SM
246271,PROSPECT,M,,DE 3SM ATE 4SM
68046,PROSPECT,M,15/01/1981 00:00:00,DE 8SM ATE 14SM
351643,PROSPECT,F,,DE 8SM ATE 14SM
320138,PROSPECT,F,,DE 4SM ATE 8SM
147583,PROSPECT,M,,DE 4SM ATE 8SM
362806,PROSPECT,M,,DE 3SM ATE 4SM
171707,PROSPECT,F,,DE 4SM ATE 8SM
38839,PROSPECT,F,,
80855,PROSPECT,F,,DE 4SM ATE 8SM
364835,PROSPECT,F,,
326434,PROSPECT,M,02/07/1984 00:00:00,DE 4SM ATE 8SM
144860,PROSPECT,M,,DE 8SM ATE 14SM
177174,PROSPECT,M,19/01/1982 00:00:00,DE 4SM ATE 8SM
306257,PROSPECT,M,,
147570,PROSPECT,M,,
34786,PROSPECT,M,,DE 4SM ATE 8SM
365856,PROSPECT,I,,DE 4SM ATE 8SM
78812,PROSPECT,M,,DE 4SM ATE 8SM
301918,PROSPECT,F,,DE 3SM ATE 4SM
317004,PROSPECT,M,22/09/1962 00:00:00,
93751,PROSPECT,M,,DE 8SM ATE 14SM
276818,PROSPECT,M,,DE 8SM ATE 14SM
301358,PROSPECT,M,27/11/1991 00:00:00,DE 4SM ATE 8SM
87368,PROSPECT,F,,
38252,PROSPECT,M,,DE 8SM ATE 14SM
212777,PROSPECT,M,,DE 3SM ATE 4SM
248673,PROSPECT,M,,DE 4SM ATE 8SM
244252,PROSPECT,M,15/02/1972 00:00:00,DE 4SM ATE 8SM
59814,PROSPECT,F,,DE 8SM ATE 14SM
97527,PROSPECT,M,15/10/1982 00:00:00,DE 3SM ATE 4SM
311034,PROSPECT,M,,DE 3SM ATE 4SM
362306,PROSPECT,F,,
167716,PROSPECT,M,,DE 4SM ATE 8SM
81972,PROSPECT,I,,
259483,PROSPECT,M,,
30108,PROSPECT,F,,
300620,PROSPECT,M,29/01/1988 00:00:00,
6120,PROSPECT,F,,DE 3SM ATE 4SM
102094,PROSPECT,M,,DE 8SM ATE 14SM
336272,PROSPECT,M,,
237942,PROSPECT,F,,
23191,PROSPECT,F,,DE 3SM ATE 4SM
250096,PROSPECT,M,,
234758,PROSPECT,M,,DE 8SM ATE 14SM
117361,PROSPECT,M,,
305361,PROSPECT,F,01/07/1999 00:00:00,
187915,PROSPECT,M,,DE 14SM ATE 25SM
215904,PROSPECT,M,16/06/1981 00:00:00,
141612,PROSPECT,M,,DE 3SM ATE 4SM
114809,PROSPECT,M,,DE 4SM ATE 8SM
358394,PROSPECT,M,,DE 4SM ATE 8SM
108659,PROSPECT,M,,
135876,PROSPECT,F,,
187797,PROSPECT,F,07/08/1981 00:00:00,DE 3SM ATE 4SM
174091,PROSPECT,M,,DE 3SM ATE 4SM
297658,PROSPECT,M,03/10/1981 00:00:00,DE 8SM ATE 14SM
365467,PROSPECT,M,,
363718,PROSPECT,M,,DE 3SM ATE 4SM
232513,PROSPECT,M,13/05/1985 00:00:00,DE 4SM ATE 8SM
99650,PROSPECT,M,10/10/1980 00:00:00,DE 8SM ATE 14SM
93561,PROSPECT,F,,
261015,PROSPECT,M,13/07/1978 00:00:00,DE 14SM ATE 25SM
234534,PROSPECT,F,24/10/1954 00:00:00,DE 8SM ATE 14SM
349404,PROSPECT,F,,DE 4SM ATE 8SM
91010,PROSPECT,M,,DE 3SM ATE 4SM
123800,PROSPECT,F,,
192288,PROSPECT,F,28/02/1976 00:00:00,DE 4SM ATE 8SM
110579,PROSPECT,M,,
277336,PROSPECT,M,,DE 3SM ATE 4SM
209984,PROSPECT,M,,
298078,PROSPECT,F,,DE 4SM ATE 8SM
253318,PROSPECT,M,,DE 3SM ATE 4SM
210902,PROSPECT,F,02/09/1989 00:00:00,
144508,PROSPECT,M,,
20952,PROSPECT,F,26/09/1959 00:00:00,DE 8SM ATE 14SM
163490,PROSPECT,F,16/11/1983 00:00:00,DE 4SM ATE 8SM
263231,PROSPECT,F,,DE 8SM ATE 14SM
10534,PROSPECT,M,27/02/1965 00:00:00,DE 8SM ATE 14SM
272259,PROSPECT,M,,DE 4SM ATE 8SM
300624,PROSPECT,M,,
344251,PROSPECT,M,,
293315,PROSPECT,M,31/07/1989 00:00:00,DE 14SM ATE 25SM
37786,PROSPECT,M,,
177355,PROSPECT,M,23/11/1981 00:00:00,
11579,PROSPECT,F,,
101958,PROSPECT,I,,
6049,PROSPECT,M,,
142940,PROSPECT,M,,
304181,PROSPECT,M,23/10/1989 00:00:00,DE 14SM ATE 25SM
115944,PROSPECT,M,04/04/2011 00:00:00,
362151,PROSPECT,M,01/01/2000 00:00:00,DE 3SM ATE 4SM
35161,PROSPECT,F,,
313083,PROSPECT,M,,
24538,PROSPECT,M,,
23575,PROSPECT,M,,
9006,PROSPECT,M,,DE 3SM ATE 4SM
93922,PROSPECT,F,,
75403,PROSPECT,M,,
174223,PROSPECT,M,,
346622,PROSPECT,F,,DE 3SM ATE 4SM
224537,PROSPECT,M,,DE 4SM ATE 8SM
206231,PROSPECT,F,,
24058,PROSPECT,F,08/06/1976 00:00:00,DE 8SM ATE 14SM
8569,PROSPECT,F,16/06/1987 00:00:00,DE 8SM ATE 14SM
319706,PROSPECT,I,,DE 14SM ATE 25SM
180474,PROSPECT,M,23/02/1982 00:00:00,
10059,PROSPECT,M,02/04/1987 00:00:00,DE 4SM ATE 8SM
285597,PROSPECT,F,,
354190,PROSPECT,M,,
238532,PROSPECT,F,05/02/1974 00:00:00,
279914,PROSPECT,M,27/01/1963 00:00:00,DE 14SM ATE 25SM
154245,PROSPECT,M,,DE 4SM ATE 8SM
65132,PROSPECT,I,30/09/1965 00:00:00,DE 14SM ATE 25SM
292325,PROSPECT,M,,
217835,PROSPECT,I,,ACIMA DE 25SM
282337,PROSPECT,I,,
305141,PROSPECT,F,,
328227,PROSPECT,M,,DE 4SM ATE 8SM
20963,PROSPECT,F,,
225492,PROSPECT,F,,DE 3SM ATE 4SM
230122,PROSPECT,F,30/05/1986 00:00:00,DE 14SM ATE 25SM
130205,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
229630,PROSPECT,F,,
241586,PROSPECT,F,,
43825,PROSPECT,F,,DE 3SM ATE 4SM
111559,PROSPECT,F,,DE 3SM ATE 4SM
314986,PROSPECT,F,23/03/1989 00:00:00,
181560,PROSPECT,M,,
23190,PROSPECT,M,,DE 3SM ATE 4SM
142411,PROSPECT,F,,
341317,PROSPECT,I,,DE 4SM ATE 8SM
51015,PROSPECT,M,05/07/1976 00:00:00,DE 8SM ATE 14SM
275506,PROSPECT,M,23/10/1971 00:00:00,DE 3SM ATE 4SM
131252,PROSPECT,M,01/07/1982 00:00:00,DE 4SM ATE 8SM
240976,PROSPECT,F,,
136834,PROSPECT,M,,
184346,PROSPECT,M,,
290210,PROSPECT,F,,DE 3SM ATE 4SM
265968,PROSPECT,F,,DE 3SM ATE 4SM
115045,PROSPECT,F,02/08/1990 00:00:00,DE 4SM ATE 8SM
148649,PROSPECT,M,05/08/1980 00:00:00,DE 8SM ATE 14SM
362947,PROSPECT,M,,
300678,PROSPECT,M,30/10/1971 00:00:00,ACIMA DE 25SM
241006,PROSPECT,M,,
369596,PROSPECT,M,10/07/1990 00:00:00,DE 8SM ATE 14SM
214651,PROSPECT,M,,DE 8SM ATE 14SM
36748,PROSPECT,F,22/07/1985 00:00:00,
333968,PROSPECT,F,,
109205,PROSPECT,M,16/09/1963 00:00:00,ACIMA DE 25SM
112656,PROSPECT,M,,DE 3SM ATE 4SM
242195,PROSPECT,M,,
137434,PROSPECT,F,01/01/1933 00:00:00,DE 3SM ATE 4SM
349796,PROSPECT,M,,
273096,PROSPECT,F,,
136428,PROSPECT,M,,
72789,PROSPECT,I,25/01/1958 00:00:00,
109340,PROSPECT,F,,
42121,PROSPECT,F,22/06/1989 00:00:00,
132044,PROSPECT,F,24/02/1960 00:00:00,
256938,PROSPECT,F,,DE 14SM ATE 25SM
101215,PROSPECT,M,22/06/1969 00:00:00,DE 14SM ATE 25SM
230056,PROSPECT,M,,
20537,PROSPECT,M,,
232901,PROSPECT,M,03/09/1964 00:00:00,DE 8SM ATE 14SM
182249,PROSPECT,M,19/06/1982 00:00:00,DE 3SM ATE 4SM
221542,PROSPECT,F,,
354780,PROSPECT,F,,
8689,PROSPECT,M,,
90501,PROSPECT,M,,
52861,PROSPECT,M,,DE 4SM ATE 8SM
79265,PROSPECT,M,,
51786,PROSPECT,M,,
345359,PROSPECT,F,,
82615,PROSPECT,M,,
98383,PROSPECT,F,23/10/1990 00:00:00,DE 4SM ATE 8SM
246479,PROSPECT,M,,
97310,PROSPECT,M,26/11/1990 00:00:00,DE 4SM ATE 8SM
30151,PROSPECT,M,,DE 4SM ATE 8SM
62451,PROSPECT,F,21/01/1985 00:00:00,
249719,PROSPECT,F,,DE 4SM ATE 8SM
167303,PROSPECT,M,18/09/1954 00:00:00,DE 8SM ATE 14SM
118710,PROSPECT,F,,
12808,PROSPECT,F,,
297943,PROSPECT,F,,DE 3SM ATE 4SM
204914,PROSPECT,F,,
151797,PROSPECT,F,,
165729,PROSPECT,M,,DE 8SM ATE 14SM
204193,PROSPECT,M,21/05/1958 00:00:00,ACIMA DE 25SM
26535,PROSPECT,M,,
182458,PROSPECT,M,12/10/1958 00:00:00,DE 4SM ATE 8SM
278979,PROSPECT,M,,DE 3SM ATE 4SM
353281,PROSPECT,M,,DE 3SM ATE 4SM
289060,PROSPECT,M,,DE 4SM ATE 8SM
274058,PROSPECT,M,,
271032,PROSPECT,F,,DE 4SM ATE 8SM
166420,PROSPECT,F,11/03/1983 00:00:00,ACIMA DE 25SM
88031,PROSPECT,F,,
157898,PROSPECT,M,,
304481,PROSPECT,F,,
236486,PROSPECT,F,,
87800,PROSPECT,M,,
192180,PROSPECT,M,,
48285,PROSPECT,M,,DE 3SM ATE 4SM
220334,PROSPECT,F,,DE 3SM ATE 4SM
130382,PROSPECT,M,,
228404,PROSPECT,M,28/11/1966 00:00:00,
294762,PROSPECT,M,,
282278,PROSPECT,F,,DE 3SM ATE 4SM
195776,PROSPECT,M,17/09/1958 00:00:00,DE 8SM ATE 14SM
15647,PROSPECT,M,,
126069,PROSPECT,M,,
342863,PROSPECT,M,13/01/1969 00:00:00,
176238,PROSPECT,F,,DE 4SM ATE 8SM
361013,PROSPECT,F,,DE 3SM ATE 4SM
63044,PROSPECT,F,,
60310,PROSPECT,M,,DE 3SM ATE 4SM
350574,PROSPECT,F,,
111528,PROSPECT,M,28/09/1977 00:00:00,
179919,PROSPECT,M,,DE 3SM ATE 4SM
66553,PROSPECT,M,15/08/1990 00:00:00,DE 4SM ATE 8SM
323111,PROSPECT,F,,DE 2SM ATE 3SM
69505,PROSPECT,M,,
276207,PROSPECT,F,,
28562,PROSPECT,F,,
220100,PROSPECT,M,,DE 8SM ATE 14SM
62778,PROSPECT,M,,
201841,PROSPECT,F,,
62488,PROSPECT,M,,DE 3SM ATE 4SM
267628,PROSPECT,F,,
75981,PROSPECT,F,23/10/1964 00:00:00,DE 3SM ATE 4SM
100038,PROSPECT,M,,DE 4SM ATE 8SM
233460,PROSPECT,M,,
326988,PROSPECT,I,,DE 4SM ATE 8SM
160527,PROSPECT,M,,DE 14SM ATE 25SM
227347,PROSPECT,F,,DE 3SM ATE 4SM
12487,PROSPECT,M,10/11/1964 00:00:00,DE 4SM ATE 8SM
352541,PROSPECT,M,15/08/1984 00:00:00,
257685,PROSPECT,F,04/11/1978 00:00:00,DE 4SM ATE 8SM
193604,PROSPECT,F,,DE 3SM ATE 4SM
334040,PROSPECT,M,,ACIMA DE 25SM
172460,PROSPECT,M,20/11/1999 00:00:00,
287820,PROSPECT,F,,
195600,PROSPECT,F,,DE 4SM ATE 8SM
88223,PROSPECT,M,,
36311,PROSPECT,M,,
67990,PROSPECT,F,,DE 4SM ATE 8SM
166746,PROSPECT,M,,
26102,PROSPECT,F,15/06/1983 00:00:00,DE 3SM ATE 4SM
74297,PROSPECT,F,06/06/1993 00:00:00,
176232,PROSPECT,M,,DE 14SM ATE 25SM
86102,PROSPECT,M,13/05/1988 00:00:00,DE 3SM ATE 4SM
115323,PROSPECT,M,,
347416,PROSPECT,F,,
83909,PROSPECT,M,,
344742,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
315358,PROSPECT,M,05/10/1986 00:00:00,DE 4SM ATE 8SM
201703,PROSPECT,F,02/10/1960 00:00:00,DE 4SM ATE 8SM
110044,PROSPECT,M,,
146496,PROSPECT,F,10/11/1981 00:00:00,DE 4SM ATE 8SM
188584,PROSPECT,F,,DE 4SM ATE 8SM
121648,PROSPECT,M,,
122276,PROSPECT,F,,
211216,PROSPECT,F,,DE 4SM ATE 8SM
17597,PROSPECT,M,,
22572,PROSPECT,M,,
131944,PROSPECT,M,,
197524,PROSPECT,F,,
80402,PROSPECT,M,,
367535,PROSPECT,M,22/02/1981 00:00:00,DE 3SM ATE 4SM
322610,PROSPECT,M,25/07/1981 00:00:00,
221228,PROSPECT,M,04/06/1956 00:00:00,DE 8SM ATE 14SM
342199,PROSPECT,F,,
358851,PROSPECT,M,,
347708,PROSPECT,M,,
156735,PROSPECT,F,,
182955,PROSPECT,M,,
35860,PROSPECT,M,,
231383,PROSPECT,F,25/12/1970 00:00:00,DE 4SM ATE 8SM
215081,PROSPECT,M,,
165172,PROSPECT,M,,
209202,PROSPECT,M,,
222040,PROSPECT,M,,
119889,PROSPECT,F,,DE 3SM ATE 4SM
197624,PROSPECT,M,22/01/1982 00:00:00,DE 2SM ATE 3SM
264858,PROSPECT,M,,DE 4SM ATE 8SM
360387,PROSPECT,M,21/03/1994 00:00:00,DE 8SM ATE 14SM
316809,PROSPECT,F,,DE 3SM ATE 4SM
65672,PROSPECT,F,09/05/1996 00:00:00,DE 3SM ATE 4SM
22659,PROSPECT,M,11/03/1979 00:00:00,
101698,PROSPECT,F,,DE 3SM ATE 4SM
254335,PROSPECT,M,,DE 4SM ATE 8SM
61542,PROSPECT,F,07/07/1985 00:00:00,DE 4SM ATE 8SM
28417,PROSPECT,M,20/01/1983 00:00:00,DE 4SM ATE 8SM
342299,PROSPECT,F,,
22152,PROSPECT,F,13/08/1994 00:00:00,DE 4SM ATE 8SM
39080,PROSPECT,M,,
276686,PROSPECT,M,28/04/1986 00:00:00,DE 8SM ATE 14SM
227648,PROSPECT,F,,
58217,PROSPECT,F,,
353368,PROSPECT,M,21/11/1991 00:00:00,
4681,PROSPECT,F,,
52786,PROSPECT,F,,DE 3SM ATE 4SM
194880,PROSPECT,F,,
23935,PROSPECT,M,,ACIMA DE 25SM
208527,PROSPECT,M,,
210074,PROSPECT,F,,
160768,PROSPECT,M,,DE 3SM ATE 4SM
348971,PROSPECT,M,,
291734,PROSPECT,M,,
36004,PROSPECT,F,18/07/1956 00:00:00,DE 8SM ATE 14SM
310876,PROSPECT,F,,DE 8SM ATE 14SM
169110,PROSPECT,F,13/02/1983 00:00:00,
148803,PROSPECT,M,,DE 4SM ATE 8SM
124660,PROSPECT,F,,
218143,PROSPECT,F,,
177862,PROSPECT,M,,DE 4SM ATE 8SM
345440,PROSPECT,M,,
179422,PROSPECT,F,,DE 8SM ATE 14SM
157704,PROSPECT,M,17/03/1990 00:00:00,DE 4SM ATE 8SM
188090,PROSPECT,M,,
238725,PROSPECT,M,12/01/1985 00:00:00,DE 3SM ATE 4SM
337658,PROSPECT,M,13/04/1984 00:00:00,DE 4SM ATE 8SM
221507,PROSPECT,M,,
190043,PROSPECT,M,,
140895,PROSPECT,F,,
165356,PROSPECT,M,,DE 3SM ATE 4SM
276566,PROSPECT,F,,DE 3SM ATE 4SM
33324,PROSPECT,M,,DE 4SM ATE 8SM
76967,PROSPECT,M,,
64977,PROSPECT,M,,
35376,PROSPECT,M,20/08/1973 00:00:00,DE 4SM ATE 8SM
85558,PROSPECT,M,,DE 4SM ATE 8SM
24329,PROSPECT,M,,DE 4SM ATE 8SM
238394,PROSPECT,M,23/05/1986 00:00:00,
352441,PROSPECT,F,,
308882,PROSPECT,M,,
146770,PROSPECT,F,,DE 3SM ATE 4SM
240707,PROSPECT,M,,
27493,PROSPECT,M,,DE 8SM ATE 14SM
81868,PROSPECT,F,,
284933,PROSPECT,M,,
73102,PROSPECT,F,,DE 3SM ATE 4SM
317881,PROSPECT,F,,
211263,PROSPECT,F,,DE 4SM ATE 8SM
347225,PROSPECT,M,,
260872,PROSPECT,I,17/10/1946 00:00:00,DE 4SM ATE 8SM
73679,PROSPECT,F,15/10/1956 00:00:00,
169691,PROSPECT,M,,DE 4SM ATE 8SM
346892,PROSPECT,M,,
178452,PROSPECT,M,,
163472,PROSPECT,F,25/03/1973 00:00:00,ACIMA DE 25SM
144345,PROSPECT,F,,
240983,PROSPECT,F,,
67649,PROSPECT,F,05/12/1972 00:00:00,DE 3SM ATE 4SM
33703,PROSPECT,M,,DE 4SM ATE 8SM
29394,PROSPECT,M,,
346579,PROSPECT,F,13/05/1972 00:00:00,DE 4SM ATE 8SM
313440,PROSPECT,F,,
22770,PROSPECT,F,,DE 4SM ATE 8SM
246037,PROSPECT,M,,DE 3SM ATE 4SM
174745,PROSPECT,I,,
259471,PROSPECT,M,31/10/1990 00:00:00,DE 8SM ATE 14SM
76184,PROSPECT,F,,
35029,PROSPECT,M,01/02/1966 00:00:00,DE 3SM ATE 4SM
29474,PROSPECT,M,,
213817,PROSPECT,F,,
200133,PROSPECT,M,,DE 3SM ATE 4SM
209602,PROSPECT,M,10/09/1988 00:00:00,DE 3SM ATE 4SM
120294,PROSPECT,M,23/10/1961 00:00:00,DE 4SM ATE 8SM
302686,PROSPECT,F,09/04/1984 00:00:00,DE 14SM ATE 25SM
260540,PROSPECT,F,22/07/1938 00:00:00,ACIMA DE 25SM
342981,PROSPECT,F,,
260072,PROSPECT,M,15/08/1982 00:00:00,DE 8SM ATE 14SM
156993,PROSPECT,M,,DE 3SM ATE 4SM
148182,PROSPECT,M,,
327532,PROSPECT,M,,
287302,PROSPECT,M,,DE 4SM ATE 8SM
74702,PROSPECT,M,04/01/1987 00:00:00,DE 8SM ATE 14SM
122529,PROSPECT,M,,
35224,PROSPECT,M,,
357851,PROSPECT,F,,
239864,PROSPECT,M,,
122359,PROSPECT,M,,
29492,PROSPECT,M,,
106128,PROSPECT,F,,DE 14SM ATE 25SM
20747,PROSPECT,F,,DE 8SM ATE 14SM
68299,PROSPECT,F,25/03/1974 00:00:00,DE 4SM ATE 8SM
69114,PROSPECT,M,,
149095,PROSPECT,M,,
180346,PROSPECT,F,,DE 3SM ATE 4SM
79052,PROSPECT,M,,DE 3SM ATE 4SM
195676,PROSPECT,F,01/01/2000 00:00:00,
210837,PROSPECT,M,01/01/2000 00:00:00,DE 4SM ATE 8SM
9033,PROSPECT,F,,
350871,PROSPECT,F,,
72882,PROSPECT,M,25/04/1956 00:00:00,DE 4SM ATE 8SM
66235,PROSPECT,M,21/03/1981 00:00:00,DE 4SM ATE 8SM
250274,PROSPECT,M,,
138804,PROSPECT,M,08/03/1969 00:00:00,
262654,PROSPECT,M,22/02/1989 00:00:00,DE 3SM ATE 4SM
144833,PROSPECT,F,,
199893,PROSPECT,M,10/11/1986 00:00:00,DE 4SM ATE 8SM
271686,PROSPECT,M,,DE 4SM ATE 8SM
245053,PROSPECT,M,,
81137,PROSPECT,F,29/07/1957 00:00:00,
193515,PROSPECT,F,,
275251,PROSPECT,M,,
2386,PROSPECT,F,,
125122,PROSPECT,F,,
269052,PROSPECT,M,27/02/1954 00:00:00,
55214,PROSPECT,M,,DE 4SM ATE 8SM
264583,PROSPECT,F,,
334967,PROSPECT,F,29/07/1975 00:00:00,DE 3SM ATE 4SM
190716,PROSPECT,M,,
317720,PROSPECT,F,,
33084,PROSPECT,F,,DE 8SM ATE 14SM
130640,PROSPECT,F,,
300677,PROSPECT,F,,DE 3SM ATE 4SM
211819,PROSPECT,M,,
58644,PROSPECT,M,26/08/1984 00:00:00,DE 8SM ATE 14SM
196410,PROSPECT,F,23/04/1962 00:00:00,
120338,PROSPECT,F,12/12/1960 00:00:00,
74557,PROSPECT,F,,DE 3SM ATE 4SM
254475,PROSPECT,M,,
325332,PROSPECT,I,,DE 3SM ATE 4SM
